SITE_URL,ASSET_URI,CURRENT_BID,CLOSING_DATE_UTC,VIN/SERIAL,YEAR,MAKE/BRAND,MODEL,LOCATION,MAP_URL,MILES,LOT#,CONDITION,INVENTORY_ID,SELLER,ASSET_CONTACT,EMAIL,PHONE,ITEM_LOCATION,ACCOUNT_TYPE,TITLE_RESTRICTION,KILOMETERS
http://govdeals.com,/asset/21/22405,500.0,2024-12-18T14:45:00Z,1FAHP2MK3JG136031,2018,Ford,Taurus,"Norwich, Connecticut, USA","http://maps.google.com/maps?q=41.530087,+-72.091205+(219 Asylum St)","102,484.00 (Accurate?: )",22405-21,Used/See Description,ZZ10,"Norwich, CT",,,,"219 Asylum St, Norwich, Connecticut, 06360-4126, USA",Government,Clean Title,
http://govdeals.com,/asset/23/22405,100.0,2024-12-18T14:45:00Z,1FAHP2MK4FG159650,2015,Ford,Taurus,"Norwich, Connecticut, USA","http://maps.google.com/maps?q=41.530087,+-72.091205+(219 Asylum St)","90,708.00 (Accurate?: Yes)",22405-23,Used/See Description,13,"Norwich, CT",,,,"219 Asylum St, Norwich, Connecticut, 06360-4126, USA",Government,Clean Title,
http://govdeals.com,/asset/55/22202,10.0,2024-12-18T14:45:00Z,1FAHP2DW7BG118670,2011,Ford,Taurus,"Somerville, Massachusetts, USA","http://maps.google.com/maps?q=42.386724,+-71.096238+(93 Highland Ave)",,22202-55,Used/See Description,756HP3,"Somerville, MA",,,,"93 Highland Ave, Somerville, Massachusetts, 02143-1740, USA",Government,Yes: No Title,
http://govdeals.com,/asset/6752/12,100.0,2024-12-18T14:45:00Z,1FAHP2L87DG132039,2013,Ford,Taurus,"Tallahassee, Florida, USA","http://maps.google.com/maps?q=30.435637,+-84.334587+(2621 Municipal Way)","105,303.00 (Accurate?: Yes)",12-6752,Used/See Description,FLEET / #100425,"Tallahassee, FL",Glenn Strickland,glenn.strickland@talgov.com,+18506944747,"2621 Municipal Way, Tallahassee, Florida, 32304-3803, USA",Government,Clean Title,
http://govdeals.com,/asset/22/22405,210.0,2024-12-18T14:45:00Z,1FAHP2MK9KG108462,2019,Ford,Taurus,"Norwich, Connecticut, USA","http://maps.google.com/maps?q=41.530087,+-72.091205+(219 Asylum St)","92,635.00 (Accurate?: )",22405-22,Used/See Description,11,"Norwich, CT",,,,"219 Asylum St, Norwich, Connecticut, 06360-4126, USA",Government,Clean Title,
http://govdeals.com,/asset/65/22202,10.0,2024-12-18T14:45:00Z,1FAHP2DW2AG135276,2010,Ford,Taurus,"Somerville, Massachusetts, USA","http://maps.google.com/maps?q=42.386724,+-71.096238+(93 Highland Ave)",,22202-65,Used/See Description,236KH9,"Somerville, MA",,,,"93 Highland Ave, Somerville, Massachusetts, 02143-1740, USA",Government,Yes: No Title,
http://govdeals.com,/asset/2644/12168,1025.0,2024-12-18T14:45:00Z,1FAHP2D86FG204057,2015,Ford,Taurus,"Indianapolis, Indiana, USA","http://maps.google.com/maps?q=39.756097,+-86.169778+(601 W McCarty St)","188,064.00 (Accurate?: Yes)",12168-2644,Used/See Description,3937 ISP,"State of Indiana Fleet Services, IN",,,,"601 W McCarty St, Suite 125, Indianapolis, Indiana, 46225-1214, USA",Government,Clean Title,
http://govdeals.com,/asset/25/22405,210.0,2024-12-18T14:45:00Z,1FAHP2MK2KG108464,2019,Ford,Taurus Interceptor,"Norwich, Connecticut, USA","http://maps.google.com/maps?q=41.530087,+-72.091205+(219 Asylum St)","113,609.00 (Accurate?: Yes)",22405-25,Used/See Description,ZZ40,"Norwich, CT",,,,"219 Asylum St, Norwich, Connecticut, 06360-4126, USA",Government,Clean Title,
http://govdeals.com,/asset/110/7923,200.0,2024-12-18T14:45:00Z,1FAFP53U96A106277,2006,Ford,Taurus,"Oilville, Virginia, USA","http://maps.google.com/maps?q=37.69776,+-77.76378+(1980 Triple T Rd)","160,831.00 (Accurate?: Yes)",7923-110,Used/See Description,CAR 130,"Goochland County Public Schools, VA",,,,"1980 Triple T Rd, Gcps Transportation Shop, Oilville, Virginia, 23129-2206, USA",Government,,
http://govdeals.com,/asset/112/7923,324.14,2024-12-18T14:45:00Z,1FAFP53U36A102127,2006,Ford,Taurus,"Oilville, Virginia, USA","http://maps.google.com/maps?q=37.69776,+-77.76378+(1980 Triple T Rd)","177,546.00 (Accurate?: Yes)",7923-112,Used/See Description,CAR 131,"Goochland County Public Schools, VA",,,,"1980 Triple T Rd, Gcps Transportation Shop, Oilville, Virginia, 23129-2206, USA",Government,,
http://govdeals.com,/asset/22726/2,2.0,2024-12-18T14:45:00Z,1FAHP2L89GG142124,2016,Ford,Taurus,"Nashville, Tennessee, USA","http://maps.google.com/maps?q=36.111561,+-86.691467+(1417 Murfreesboro Pike)","85,088.00 (Accurate?: )",2-22726,Used/See Description,8541AF,"Metropolitan Government of Nashville and Davidson County, TN",,,,"1417 Murfreesboro Pike, Nashville, Tennessee, 37217-3600, USA",Government,,
http://govdeals.com,/asset/22763/2,1.0,2024-12-18T14:45:00Z,1FAHP2L86JG142489,2018,Ford,Taurus,"Nashville, Tennessee, USA","http://maps.google.com/maps?q=36.111561,+-86.691467+(1417 Murfreesboro Pike)","55,473.00 (Accurate?: )",2-22763,Used/See Description,5194AH,"Metropolitan Government of Nashville and Davidson County, TN",,,,"1417 Murfreesboro Pike, Nashville, Tennessee, 37217-3600, USA",Government,,
http://govdeals.com,/asset/123/3082,500.0,2024-12-18T14:45:00Z,1FAHP2MK4EG164670,2014,Ford,Taurus,"Etowah, Tennessee, USA","http://maps.google.com/maps?q=35.316758,+-84.529002+(1317 Tennessee Ave)","78,475.00 (Accurate?: Yes)",3082-123,Used/See Description,Police,,,,,"1317 Tennessee Ave, Etowah, Tennessee, 37331-1227, USA",Government,Clean Title,
http://govdeals.com,/asset/22600/2,1.0,2024-12-18T14:45:00Z,1FAHP2L88JG106061,2018,Ford,Taurus,"Nashville, Tennessee, USA","http://maps.google.com/maps?q=36.111561,+-86.691467+(1417 Murfreesboro Pike)","96,195.00 (Accurate?: Unknown)",2-22600,Used/See Description,8781AH,"Metropolitan Government of Nashville and Davidson County, TN",,,,"1417 Murfreesboro Pike, Nashville, Tennessee, 37217-3600, USA",Government,,
http://govdeals.com,/asset/4/27398,1000.0,2024-12-18T14:45:00Z,1FAFP5320YG253652,2000,Ford,Taurus,"Belvidere, Illinois, USA","http://maps.google.com/maps?q=42.256887,+-88.839261+(401 Whitney Blvd)","95,071.00 (Accurate?: Yes)",27398-4,Used/See Description,,"Belvidere, IL",,,,"401 Whitney Blvd, Belvidere, Illinois, 61008-3799, USA",Government,Clean Title,
http://govdeals.com,/asset/109/7923,300.0,2024-12-18T14:45:00Z,1FAFP53U76A124535,2006,Ford,Taurus,"Oilville, Virginia, USA","http://maps.google.com/maps?q=37.69776,+-77.76378+(1980 Triple T Rd)","228,361.00 (Accurate?: Yes)",7923-109,Used/See Description,CAR 128,"Goochland County Public Schools, VA",,,,"1980 Triple T Rd, Gcps Transportation Shop, Oilville, Virginia, 23129-2206, USA",Government,,
http://govdeals.com,/asset/22073/2,237.0,2024-12-18T14:45:00Z,1FAHP2L88GG138372,2016,Ford,Taurus,"Nashville, Tennessee, USA","http://maps.google.com/maps?q=36.111561,+-86.691467+(1417 Murfreesboro Pike)","128,473.00 (Accurate?: )",2-22073,Used/See Description,8516AF,"Metropolitan Government of Nashville and Davidson County, TN",,,,"1417 Murfreesboro Pike, Nashville, Tennessee, 37217-3600, USA",Government,,
http://govdeals.com,/asset/113/7923,310.0,2024-12-18T14:45:00Z,1FAFP53U16A124756,2006,Ford,Taurus,"Oilville, Virginia, USA","http://maps.google.com/maps?q=37.69776,+-77.76378+(1980 Triple T Rd)","223,381.00 (Accurate?: Yes)",7923-113,Used/See Description,CAR 132,"Goochland County Public Schools, VA",,,,"1980 Triple T Rd, Gcps Transportation Shop, Oilville, Virginia, 23129-2206, USA",Government,,
http://govdeals.com,/asset/111/7923,248.0,2024-12-18T14:45:00Z,1FAFP53U86A124530,2006,Ford,Taurus,"Oilville, Virginia, USA","http://maps.google.com/maps?q=37.69776,+-77.76378+(1980 Triple T Rd)","173,217.00 (Accurate?: Yes)",7923-111,Used/See Description,CAR 129,"Goochland County Public Schools, VA",,,,"1980 Triple T Rd, Gcps Transportation Shop, Oilville, Virginia, 23129-2206, USA",Government,,
http://govdeals.com,/asset/467/10563,950.0,2024-12-18T14:45:00Z,1FAHP2MK1FG148993,2015,Ford,Taurus,"Marion, Iowa, USA","http://maps.google.com/maps?q=42.0257682800293,+-91.56706237792969+(202 44th St)","118,540.00 (Accurate?: Yes)",10563-467,Used/See Description,T5,"Marion, IA",,,,"202 44th St, , Marion, Iowa, 52302, USA",Government,,
http://govdeals.com,/asset/4277/1425,525.0,2024-12-18T14:45:00Z,1FAHP2M82DG204747,2013,Ford,Taurus,"Alexandria, Virginia, USA","http://maps.google.com/maps?q=38.80733,+-77.053465+(3128 Business Center Drive)","70,586.00 (Accurate?: Unknown)",1425-4277,Used/See Description,1300,,Zubair Samiz,zubair.samiz@alexandriava.gov,+17037464304,"3128 Business Center Drive, , Alexandria, Virginia, 22314, USA",Government,Clean Title,
http://govdeals.com,/asset/852/519,975.0,2024-12-18T14:45:00Z,1FAHP2MK8EG148486,2014,Ford,Taurus,"Lexington, North Carolina, USA","http://maps.google.com/maps?q=35.831621,+-80.243555+(925 N Main St)","191,865.00 (Accurate?: Yes)",519-852,Used/See Description,14890,,Thomas Inman,Thomas.Inman@DavidsonCountyNC.gov,+13362422096,"925 N Main St, Lexington, North Carolina, 27292-2694, USA",Government,,
http://govdeals.com,/asset/132/9127,20.0,2024-12-18T14:45:00Z,1FAHP2MKXGG111880,2016,Ford,Taurus,"Warwick, Rhode Island, USA","http://maps.google.com/maps?q=41.698887,+-71.458719+(3275 Post Rd)",,9127-132,Scrap,,"Warwick, RI",,,,"3275 Post Rd, Warwick, Rhode Island, 02886-7145, USA",Government,Clean Title,
http://govdeals.com,/asset/4279/1425,500.0,2024-12-18T14:45:00Z,1FAHP2MK9EG157908,2014,Ford,Taurus,"Alexandria, Virginia, USA","http://maps.google.com/maps?q=38.80733,+-77.053465+(3128 Business Center Drive)","90,582.00 (Accurate?: Unknown)",1425-4279,Used/See Description,1406,,Zubair Samiz,zubair.samiz@alexandriava.gov,+17037464304,"3128 Business Center Drive, , Alexandria, Virginia, 22314, USA",Government,Clean Title,
http://govdeals.com,/asset/850/519,221.0,2024-12-18T14:45:00Z,1FAHP2MK5EG148493,2014,Ford,Taurus,"Lexington, North Carolina, USA","http://maps.google.com/maps?q=35.831621,+-80.243555+(925 N Main St)","207,099.00 (Accurate?: Yes)",519-850,Used/See Description,14897,,Thomas Inman,Thomas.Inman@DavidsonCountyNC.gov,+13362422096,"925 N Main St, Lexington, North Carolina, 27292-2694, USA",Government,,
http://govdeals.com,/asset/32683/685,3000.0,2024-12-18T14:45:00Z,1FAHP2L87KG108465,2019,Ford,Taurus,"West Columbia, South Carolina, USA","http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )","155,626.00 (Accurate?: Yes)",685-32683,Used/See Description,257858006 (Front Fence),,Bob Carson,bob.carson@admin.sc.gov,+18038966880,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",Government,Clean Title,
http://govdeals.com,/asset/426/1880,260.0,2024-12-18T14:45:00Z,1FAHP2MK7FG146181,2015,Ford,Taurus,"Lynchburg, Virginia, USA","http://maps.google.com/maps?q=37.40901565551758,+-79.15921020507812+(1700 Memorial Ave)","110,618.00 (Accurate?: Yes)",1880-426,Used/See Description,3424,,,,,"1700 Memorial Ave, Fleet Services (green & brown building at 1650 Memorial Ave), Lynchburg, Virginia, 24501, USA",Government,Clean Title,
http://govdeals.com,/asset/4655/1095,300.0,2024-12-18T14:45:00Z,1FAHP2D85GG148310,2016,Ford,Taurus,"Philadelphia, Pennsylvania, USA","http://maps.google.com/maps?f=q&hl=en&q=2850 Lewis St,+Philadelphia,+PA+19137","117,287.00 (Accurate?: )",1095-4655,Used/See Description,165465,,,,,"2850 Lewis St, Philadelphia, Pennsylvania, 19137, USA",Government,,
http://govdeals.com,/asset/449/3514,605.0,2024-12-18T14:45:00Z,1FAHP2MK5HG106734,2017,Ford,Taurus,"Chatsworth, Georgia, USA","http://maps.google.com/maps?q=34.766464,+-84.771169+(121 N 4th Ave )",,3514-449,Used/See Description,,"Murray County Government, GA",Matthew Sanford,msanford@murraycountyga.gov,+17066953231,"121 N 4th Ave , Chatsworth, Georgia, 30705-2899, USA",Government,Clean Title,
http://govdeals.com,/asset/45/3476,360.0,2024-12-18T14:45:00Z,1FAHP2M88DG205062,2013,Ford,Taurus,"Leeds, Alabama, USA","http://maps.google.com/maps?q=33.544088,+-86.564395+(1040 Park Dr)","150,000.00 (Accurate?: Yes)",3476-45,Used/See Description,1304,"Leeds, AL",Mike Phillips,mphillips@leedsalabama.gov,+12056992581,"1040 Park Dr, , Leeds, Alabama, 35094-1896, USA",Government,Clean Title,
http://govdeals.com,/asset/46/3476,1000.0,2024-12-18T14:45:00Z,1FAHP2MT4DG205063,2013,Ford,Taurus,"Leeds, Alabama, USA","http://maps.google.com/maps?q=33.544088,+-86.564395+(1040 Park Dr)","119,000.00 (Accurate?: Yes)",3476-46,Used/See Description,1306,"Leeds, AL",Mike Phillips,mphillips@leedsalabama.gov,+12056992581,"1040 Park Dr, , Leeds, Alabama, 35094-1896, USA",Government,Clean Title,
http://govdeals.com,/asset/551/1014,550.0,2024-12-18T14:45:00Z,1FAHP53U55A274067,2005,Ford,Taurus,"Dahlonega, Georgia, USA","http://maps.google.com/maps?q=34.482895,+-83.930196+(1646 Red Oak Flats Rd)","218,793.00 (Accurate?: Yes)",1014-551,Used/See Description,4067,,,,,"1646 Red Oak Flats Rd, Dahlonega, Georgia, 30533-8212, USA",Government,,
http://govdeals.com,/asset/159/24433,600.0,2024-12-18T14:45:00Z,1FAHP2F88FG157496,2015,Ford,Taurus,"Sanford, Florida, USA","http://maps.google.com/maps?q=28.787108,+-81.225077+(2461 1st St)","176,416.00 (Accurate?: Yes)",24433-159,Used/See Description,,,,,,"2461 1st St, Sanford, Florida, 32771-8425, USA",Commercial,,
http://govdeals.com,/asset/91/27018,100.0,2024-12-18T14:45:00Z,1FAHP2L88HG123677,2017,Ford,Taurus,"Hempstead, Texas, USA","http://maps.google.com/maps?q=30.122507095336914,+-96.10564422607422+(52130 Highway 290)",,27018-91,Used/See Description,,,,,,"52130 Highway 290, , Hempstead, Texas, 77445, USA",Commercial,Clean Title,
http://govdeals.com,/asset/731/21379,110.0,2024-12-18T14:45:00Z,1FAFP532X2G228300,2002,Ford,Taurus,"West Sacramento, California, USA","http://maps.google.com/maps?q=38.592304,+-121.55499+(3300 Reed Ave)","184,494.00 (Accurate?: Yes)",21379-731,Used/See Description,1111818,,,,,"3300 Reed Ave, West Sacramento, California, 95605-1631, USA",Government,Clean Title,
http://govdeals.com,/asset/2262/2129,230.49,2024-12-18T14:45:00Z,1FAHP2MK4JG107363,2018,Ford,Taurus,"Jonesboro, Georgia, USA","http://maps.google.com/maps?q=33.541027,+-84.345377+(7860 N McDonough St)",,2129-2262,Used/See Description,T-25 SP68,"Clayton County Public Schools, GA",,,,"7860 N McDonough St, Jonesboro, Georgia, 30236-2435, USA",Government,,
http://govdeals.com,/asset/1/27733,1000.0,2024-12-18T14:45:00Z,1FAHP2MK8FG143984,2015,Ford,Taurus,"Webb City, Missouri, USA","http://maps.google.com/maps?q=37.14626,+-94.464529+(211 W Broadway St)","85,000.00 (Accurate?: Yes)",27733-1,Used/See Description,,,,,,"211 W Broadway St, Webb City, Missouri, 64870-1909, USA",Government,,
http://govdeals.com,/asset/3931/7547,494.0,2024-12-18T14:45:00Z,1FAFP53286A203355,2006,Ford,Taurus,"Tempe, Arizona, USA","http://maps.google.com/maps?q=33.401076,+-111.949942+(734 W Alameda Dr)","28,227.00 (Accurate?: )",7547-3931,Used/See Description,6158445,,,,,"734 W Alameda Dr, Door W4 / Retail Store, Tempe, Arizona, 85282-3303, USA",Government,,
http://govdeals.com,/asset/8068/5389,100.0,2024-12-18T14:45:00Z,1FAHP2MK0HG119911,2017,Ford,Taurus,"Jacksonville, Florida, USA","http://maps.google.com/maps?q=30.337936,+-81.705529+(1096 North McDuff Ave )","111,515.00 (Accurate?: )",5389-8068,Used/See Description,8068 303879 2052 51102,,Rodney Booker,rbooker@coj.net,+19042556638,"1096 North McDuff Ave , Jacksonville, Florida, 32254-2031, USA",Government,Clean Title,
http://govdeals.com,/asset/78/24514,2000.0,2024-12-18T14:45:00Z,1FAHP2MK3HG128070,2017,Ford,Interceptor Sedan,"Champaign, Illinois, USA","http://maps.google.com/maps?q=40.131469,+-88.25377+(702 Edgebrook Dr)","73,227.00 (Accurate?: Yes)",24514-78,Used/See Description,,"Champaign, IL",,,,"702 Edgebrook Dr, Champaign, Illinois, 61820-2159, USA",Government,,
http://govdeals.com,/asset/824/12806,500.0,2024-12-18T14:45:00Z,1FAFP53U07A129805,2007,Ford,Taurus,"Bunnell, Florida, USA","http://maps.google.com/maps?q=29.471965,+-81.245711+(1769 E Moody Blvd)","69,163.00 (Accurate?: Yes)",12806-824,Used/See Description,,"Flagler County Board of County Commissioners, FL",,,,"1769 E Moody Blvd, Bldg 11, Bunnell, Florida, 32110-5991, USA",Government,Clean Title,
http://govdeals.com,/asset/472/30,1026.75,2024-12-18T14:45:00Z,1FAHP2M89DG124295,2013,Ford,Taurus,"Hendersonville, Tennessee, USA","http://maps.google.com/maps?q=36.30163,+-86.628553+(3 Executive Park Dr)","134,205.00 (Accurate?: Yes)",30-472,Used/See Description,,"Hendersonville, TN",,,,"3 Executive Park Dr, Hendersonville, Tennessee, 37075-3451, USA",Government,,
http://govdeals.com,/asset/26/10011,500.0,2024-12-18T14:45:00Z,1FAHP2MK8FG170229,2015,Ford,Taurus,"Spencer, West Virginia, USA","http://maps.google.com/maps?q=38.80164,+-81.350311+(200 Main St)","151,728.00 (Accurate?: Yes)",10011-26,Used/See Description,SO 2501,,Jennifer Randolph,jenrand@commission.state.wv.us,+13049270078,"200 Main St, Spencer, West Virginia, 25276-1411, USA",Government,Clean Title,
http://govdeals.com,/asset/3418/3472,2999.0,2024-12-18T14:45:00Z,1FAHP2HW4BG129555,2011,Ford,Taurus,"Cincinnati, Ohio, USA","http://maps.google.com/maps?q=39.14071,+-84.53325+(1106 Bates Ave )","94,285.00 (Accurate?: Yes)",3472-3418,Used/See Description,24 10202,"Cincinnati Fleet Services, OH",Ken Bertke,ken.bertke@cincinnati-oh.gov,+15133525453,"1106 Bates Ave , Cincinnati, Ohio, 45225-1302, USA",Government,Clean Title,
http://govdeals.com,/asset/4288/1425,500.0,2024-12-18T14:45:00Z,1FAHP2MK0FG167969,2015,Ford,Taurus,"Alexandria, Virginia, USA","http://maps.google.com/maps?q=38.80733,+-77.053465+(3128 Business Center Drive)","87,863.00 (Accurate?: Unknown)",1425-4288,Used/See Description,1525,,Zubair Samiz,zubair.samiz@alexandriava.gov,+17037464304,"3128 Business Center Drive, , Alexandria, Virginia, 22314, USA",Government,Clean Title,
http://govdeals.com,/asset/4287/1425,500.0,2024-12-18T14:45:00Z,1FAHP2MK0FG167972,2015,Ford,Taurus,"Alexandria, Virginia, USA","http://maps.google.com/maps?q=38.80733,+-77.053465+(3128 Business Center Drive)","99,852.00 (Accurate?: )",1425-4287,Used/See Description,1519,,Zubair Samiz,zubair.samiz@alexandriava.gov,+17037464304,"3128 Business Center Drive, , Alexandria, Virginia, 22314, USA",Government,Clean Title,
http://govdeals.com,/asset/5/27944,2500.0,2024-12-18T14:45:00Z,1FAHP2MK5GG150943,2016,Ford,Taurus,"Vero Beach, Florida, USA","http://maps.google.com/maps?q=27.622068,+-80.388803+(1146 US Highway 1)","113,998.00 (Accurate?: )",27944-5,Used/See Description,,,,,,"1146 US Highway 1, Vero Beach, Florida, 32960-5769, USA",Commercial,,
http://govdeals.com,/asset/4284/1425,500.0,2024-12-18T14:45:00Z,1FAHP2MK3EG157970,2014,Ford,Taurus,"Alexandria, Virginia, USA","http://maps.google.com/maps?q=38.80733,+-77.053465+(3128 Business Center Drive)","69,833.00 (Accurate?: )",1425-4284,Used/See Description,1451,,Zubair Samiz,zubair.samiz@alexandriava.gov,+17037464304,"3128 Business Center Drive, , Alexandria, Virginia, 22314, USA",Government,Clean Title,
http://govdeals.com,/asset/1460/433,3357.0,2024-12-18T14:45:00Z,1FAHP2MK5FG149287,2015,Ford,Taurus,"New Orleans, Louisiana, USA","http://maps.google.com/maps?q=29.99699,+-90.03009+(3800 Alvar St)","100,000.00 (Accurate?: Unknown)",433-1460,Used/See Description,APOL15036,,,,,"3800 Alvar St, , New Orleans, Louisiana, 70126-5504, USA",Government,Clean Title,
http://govdeals.com,/asset/1451/433,2685.6,2024-12-18T14:45:00Z,1FAHP2L88FG200139,2015,Ford,Taurus,"New Orleans, Louisiana, USA","http://maps.google.com/maps?q=29.99699,+-90.03009+(3800 Alvar St)","100,000.00 (Accurate?: Unknown)",433-1451,Used/See Description,APOL15113,,,,,"3800 Alvar St, , New Orleans, Louisiana, 70126-5504, USA",Government,Clean Title,
http://govdeals.com,/asset/1453/433,3357.0,2024-12-18T14:45:00Z,1FAHP2MK7FG149288,2015,Ford,Taurus,"New Orleans, Louisiana, USA","http://maps.google.com/maps?q=29.99699,+-90.03009+(3800 Alvar St)","190,000.00 (Accurate?: Unknown)",433-1453,Used/See Description,APOL15037,,,,,"3800 Alvar St, , New Orleans, Louisiana, 70126-5504, USA",Government,Clean Title,
http://govdeals.com,/asset/1/27934,505.0,2024-12-18T14:45:00Z,1FAHP2EW2CG128877,2012,Ford,Taurus,"Maryville, Tennessee, USA","http://maps.google.com/maps?q=35.758753,+-83.983967+(311 Atlantic Ave)","69,451.00 (Accurate?: Yes)",27934-1,Used/See Description,,,,,,"311 Atlantic Ave, Maryville, Tennessee, 37801-2116, USA",Government,Clean Title,
http://govdeals.com,/asset/2/27934,2500.0,2024-12-18T14:45:00Z,1FAHP2EW0CG128909,2012,Ford,Taurus,"Maryville, Tennessee, USA","http://maps.google.com/maps?q=35.758753,+-83.983967+(311 Atlantic Ave)","57,116.00 (Accurate?: Yes)",27934-2,Used/See Description,,,,,,"311 Atlantic Ave, Maryville, Tennessee, 37801-2116, USA",Government,Clean Title,
http://govdeals.com,/asset/36/27849,2000.0,2024-12-18T14:45:00Z,1FAHP2DW0AG150827,2010,Ford,Taurus,"Boynton Beach, Florida, USA","http://maps.google.com/maps?q=26.532708,+-80.057833+(724 N Federal Hwy)","143,855.00 (Accurate?: Yes)",27849-36,Used/See Description,16099,,,,,"724 N Federal Hwy, Boynton Beach, Florida, 33435-3910, USA",Commercial,Clean Title,
http://govdeals.com,/asset/1423/1337,100.0,2024-12-18T14:45:00Z,1FAHP2L8XFG200076,2015,Ford,Taurus,"Greenville, South Carolina, USA","http://maps.google.com/maps?q=34.840909,+-82.400031+(301 University Rdg)","187,076.00 (Accurate?: Yes)",1337-1423,Used/See Description,FY25-35204-61,,,,,"301 University Rdg, Greenville, South Carolina, 29601-3674, USA",Government,Clean Title,
http://govdeals.com,/asset/594/4960,10.0,2024-12-18T14:45:00Z,1FAHP2MK0EG127812,2014,Ford,Taurus,"Annapolis, Maryland, USA","http://maps.google.com/maps?q=38.976389,+-76.489483+(160 Duke of Gloucester St)","112,510.00 (Accurate?: Yes)",4960-594,Used/See Description,2209,,Daniel Horwath,dmhorwath@annapolis.gov,+14434582537,"160 Duke of Gloucester St, Annapolis, Maryland, 21401-2517, USA",Government,,
http://govdeals.com,/asset/592/4960,10.0,2024-12-18T14:45:00Z,1FAHP2MK7EG127810,2014,Ford,Taurus,"Annapolis, Maryland, USA","http://maps.google.com/maps?q=38.976389,+-76.489483+(160 Duke of Gloucester St)","93,329.00 (Accurate?: Yes)",4960-592,Used/See Description,2207,,Daniel Horwath,dmhorwath@annapolis.gov,+14434582537,"160 Duke of Gloucester St, Annapolis, Maryland, 21401-2517, USA",Government,,
http://govdeals.com,/asset/596/4960,10.0,2024-12-18T14:45:00Z,1FAHP2M80DG191514,2013,Ford,Taurus,"Annapolis, Maryland, USA","http://maps.google.com/maps?q=38.976389,+-76.489483+(160 Duke of Gloucester St)","115,001.00 (Accurate?: Yes)",4960-596,Used/See Description,,,Daniel Horwath,dmhorwath@annapolis.gov,+14434582537,"160 Duke of Gloucester St, Annapolis, Maryland, 21401-2517, USA",Government,,
http://govdeals.com,/asset/595/4960,10.0,2024-12-18T14:45:00Z,1FAHP2MK9EG127811,2014,Ford,Taurus,"Annapolis, Maryland, USA","http://maps.google.com/maps?q=38.976389,+-76.489483+(160 Duke of Gloucester St)","87,130.00 (Accurate?: Yes)",4960-595,Used/See Description,2208,,Daniel Horwath,dmhorwath@annapolis.gov,+14434582537,"160 Duke of Gloucester St, Annapolis, Maryland, 21401-2517, USA",Government,,
http://govdeals.com,/asset/593/4960,10.0,2024-12-18T14:45:00Z,1FAHP2M86DG191517,2013,Ford,Taurus,"Annapolis, Maryland, USA","http://maps.google.com/maps?q=38.976389,+-76.489483+(160 Duke of Gloucester St)","71,195.00 (Accurate?: Yes)",4960-593,Used/See Description,2203,,Daniel Horwath,dmhorwath@annapolis.gov,+14434582537,"160 Duke of Gloucester St, Annapolis, Maryland, 21401-2517, USA",Government,,
http://govdeals.com,/asset/873/261,10.0,2024-12-18T14:45:00Z,1FAHP2M81DG184894,2013,Ford,Taurus,"Paducah, Kentucky, USA","http://maps.google.com/maps?q=37.091868,+-88.615397+(1120 N 10th St)","117,219.00 (Accurate?: Yes)",261-873,Used/See Description,951,"Paducah, KY",Jim Scutt,jscutt@paducahky.gov,+12704445152,"1120 N 10th St, Paducah, Kentucky, 42001-1723, USA",Government,Clean Title,
http://govdeals.com,/asset/872/261,10.0,2024-12-18T14:45:00Z,1FAHP2M85DG184896,2013,Ford,Taurus,"Paducah, Kentucky, USA","http://maps.google.com/maps?q=37.091868,+-88.615397+(1120 N 10th St)","108,854.00 (Accurate?: Yes)",261-872,Used/See Description,941,"Paducah, KY",Jim Scutt,jscutt@paducahky.gov,+12704445152,"1120 N 10th St, Paducah, Kentucky, 42001-1723, USA",Government,Clean Title,
http://govdeals.com,/asset/45102/357,200.0,2024-12-18T14:45:00Z,1FAHP2MT5FG102429,2015,Ford,Taurus,"Augusta, Georgia, USA","http://maps.google.com/maps?q=33.4592,+-81.9885+(1555 Clay St)","85,693.00 (Accurate?: Unknown)",357-45102,Used/See Description,195370 DC,State of Georgia,Department of Administrative Services Surplus Property,publicsurplussales@doas.ga.gov,+14046578544,"1555 Clay St, Augusta University, Augusta, Georgia, 30901-3513, USA",Government,Clean Title,
http://govdeals.com,/asset/74/4111,3050.0,2024-12-18T14:45:00Z,1FAHP2MT9FG128029,2015,Ford,Taurus,"Maplewood, Missouri, USA","http://maps.google.com/maps?q=38.612997,+-90.326546+(7601 Manchester Rd)","36,669.00 (Accurate?: Yes)",4111-74,Used/See Description,,,Toney Lewis,wlewis@maplewoodmo.gov,+13146478633,"7601 Manchester Rd, Maplewood, Missouri, 63143-2811, USA",Government,,
http://govdeals.com,/asset/706/16525,1800.0,2024-12-18T14:45:00Z,1FAHP2L81GG128251,2016,Ford,Taurus,"Cincinnati, Ohio, USA","http://maps.google.com/maps?q=39.2413,+-84.542+(10500 Golf View Dr)","89,360.00 (Accurate?: Yes)",16525-706,Used/See Description,109015,"Great Parks of Hamilton County, OH",,,,"10500 Golf View Dr, Cincinnati, Ohio, 45231-1973, USA",Government,,
